Row	Sample Name	Transaction Id	Anon Student Id	Session Id	Time	Time Zone	Duration (sec)	Student Response Type	Student Response Subtype	Tutor Response Type	Tutor Response Subtype	Level (Unit)	Problem Name	Problem View	Problem Start Time	Step Name	Attempt At Step	Is Last Attempt	Outcome	Selection	Action	Input	Feedback Text	Feedback Classification	Help Level	Total Num Hints	KC (Single-KC)	KC Category (Single-KC)	KC (Unique-step)	KC Category (Unique-step)	KC (Single-KC-temp)	KC Category (Single-KC-temp)	KC (Single-plus-unique)	KC Category (Single-plus-unique)	KC (Single-plus-unique)	KC Category (Single-plus-unique)	KC (Unique-step-temp)	KC Category (Unique-step-temp)	KC (Rule Names)	KC Category (Rule Names)	KC (Field)	KC Category (Field)	KC (Unique-step-Plus-Single2)	KC Category (Unique-step-Plus-Single2)	KC (Unique-step-Plus-Single2)	KC Category (Unique-step-Plus-Single2)	KC (Rule Names2)	KC Category (Rule Names2)	School	Class
187	All Data	36916a4a8166249f324f68a825349e06	029cb798-cfdc-4bfa-a4f6-ee68d0552ed7	9a7e6ae9-bcb9-4ced-ab1b-38db3292afa2	1969-12-31 19:00:16		1	HINT_REQUEST		HINT_MSG		SimStudent	2-4_plus_1-8	1	1969-12-31 19:00:14	but_denom1	1	0	HINT	hint_button	ButtonPressed	hint request	Enter: JCommTable4_C1R2, UpdateTable, 32				Single-KC		KC39		KC1		KC1		KC39		KC39		but_denom1		denom1		2-4_plus_1-8-but_denom1		Single		but_denom1			
188	All Data	116c96dbdaf3755558e25bd34535e349	029cb798-cfdc-4bfa-a4f6-ee68d0552ed7	9a7e6ae9-bcb9-4ced-ab1b-38db3292afa2	1969-12-31 19:00:17		1	ATTEMPT		RESULT		SimStudent	2-4_plus_1-8	1	1969-12-31 19:00:14	but_denom1	2	1	CORRECT	JCommTable4_C1R2	UpdateTable	32					Single-KC		KC39		KC1		KC1		KC39		KC39		but_denom1		denom1		2-4_plus_1-8-but_denom1		Single		but_denom1			
189	All Data	bd03f459914e084d12a0524952256de5	029cb798-cfdc-4bfa-a4f6-ee68d0552ed7	9a7e6ae9-bcb9-4ced-ab1b-38db3292afa2	1969-12-31 19:00:18		1	ATTEMPT		RESULT		SimStudent	2-4_plus_1-8	1	1969-12-31 19:00:14	convert_num1	1	0	INCORRECT	JCommTable4_C1R1	UpdateTable	8					Single-KC		KC75		KC1		KC1		KC75		KC75		convert_num1		converted-num1		2-4_plus_1-8-convert_num1		Single		convert_num1			
190	All Data	88d5755ab57a77c21b6aac28e4aa5bc8	029cb798-cfdc-4bfa-a4f6-ee68d0552ed7	9a7e6ae9-bcb9-4ced-ab1b-38db3292afa2	1969-12-31 19:00:19		1	ATTEMPT		RESULT		SimStudent	2-4_plus_1-8	1	1969-12-31 19:00:14	lcm_denom2	1	1	INCORRECT	JCommTable5_C1R2	UpdateTable	32					Single-KC		KC20		KC1		KC1		KC20		KC20		lcm_denom2		denom2		2-4_plus_1-8-lcm_denom2		Single		lcm_denom2			
191	All Data	2cc532fe62598302a513c00638d3ee35	029cb798-cfdc-4bfa-a4f6-ee68d0552ed7	9a7e6ae9-bcb9-4ced-ab1b-38db3292afa2	1969-12-31 19:00:20		1	HINT_REQUEST		HINT_MSG		SimStudent	2-4_plus_1-8	1	1969-12-31 19:00:14	but_denom2	1	0	HINT	hint_button	ButtonPressed	hint request	Enter: JCommTable5_C1R2, UpdateTable, 32				Single-KC		KC177		KC1		KC1		KC177		KC177		but_denom2		denom2		2-4_plus_1-8-but_denom2		Single		but_denom2			
192	All Data	b6ee85e2f2ddd4231a305ae65fc09f6c	029cb798-cfdc-4bfa-a4f6-ee68d0552ed7	9a7e6ae9-bcb9-4ced-ab1b-38db3292afa2	1969-12-31 19:00:21		1	ATTEMPT		RESULT		SimStudent	2-4_plus_1-8	1	1969-12-31 19:00:14	but_denom2	2	1	CORRECT	JCommTable5_C1R2	UpdateTable	32					Single-KC		KC177		KC1		KC1		KC177		KC177		but_denom2		denom2		2-4_plus_1-8-but_denom2		Single		but_denom2			
193	All Data	1b089b4bc4f421032a01123e3719d121	029cb798-cfdc-4bfa-a4f6-ee68d0552ed7	9a7e6ae9-bcb9-4ced-ab1b-38db3292afa2	1969-12-31 19:00:22		1	ATTEMPT		RESULT		SimStudent	2-4_plus_1-8	1	1969-12-31 19:00:14	convert_num2	1	1	CORRECT	JCommTable5_C1R1	UpdateTable	4					Single-KC		KC147		KC1		KC1		KC147		KC147		convert_num2		convert-num2		2-4_plus_1-8-convert_num2		Single		convert_num2			
194	All Data	773ceda8767f78cac7030f5a573cdee3	029cb798-cfdc-4bfa-a4f6-ee68d0552ed7	9a7e6ae9-bcb9-4ced-ab1b-38db3292afa2	1969-12-31 19:00:23		1	ATTEMPT		RESULT		SimStudent	2-4_plus_1-8	1	1969-12-31 19:00:14	convert_num1	2	0	INCORRECT	JCommTable4_C1R1	UpdateTable	8					Single-KC		KC75		KC1		KC1		KC75		KC75		convert_num1		converted-num1		2-4_plus_1-8-convert_num1		Single		convert_num1			
195	All Data	83b5db747b3db14fb48c9c1a116d7002	029cb798-cfdc-4bfa-a4f6-ee68d0552ed7	9a7e6ae9-bcb9-4ced-ab1b-38db3292afa2	1969-12-31 19:00:24		1	HINT_REQUEST		HINT_MSG		SimStudent	2-4_plus_1-8	1	1969-12-31 19:00:14	convert_num1	3	0	HINT	hint_button	ButtonPressed	hint request	Enter: JCommTable4_C1R1, UpdateTable, 16				Single-KC		KC75		KC1		KC1		KC75		KC75		convert_num1		converted-num1		2-4_plus_1-8-convert_num1		Single		convert_num1			
196	All Data	86caf2963f7fa02b8821a42a85330e30	029cb798-cfdc-4bfa-a4f6-ee68d0552ed7	9a7e6ae9-bcb9-4ced-ab1b-38db3292afa2	1969-12-31 19:00:25		1	ATTEMPT		RESULT		SimStudent	2-4_plus_1-8	1	1969-12-31 19:00:14	convert_num1	4	1	CORRECT	JCommTable4_C1R1	UpdateTable	16					Single-KC		KC75		KC1		KC1		KC75		KC75		convert_num1		converted-num1		2-4_plus_1-8-convert_num1		Single		convert_num1			
197	All Data	aca5f145addc935de0f87ca1ee581e7c	029cb798-cfdc-4bfa-a4f6-ee68d0552ed7	9a7e6ae9-bcb9-4ced-ab1b-38db3292afa2	1969-12-31 19:00:26		1	ATTEMPT		RESULT		SimStudent	2-4_plus_1-8	1	1969-12-31 19:00:14	answer_denom	1	1	CORRECT	JCommTable6_C1R2	UpdateTable	32					Single-KC		KC149		KC1		KC1		KC149		KC149		answer_denom		answer-denom		2-4_plus_1-8-answer_denom		Single		answer_denom			
198	All Data	7333b073429176ff97777f5611f2681d	029cb798-cfdc-4bfa-a4f6-ee68d0552ed7	9a7e6ae9-bcb9-4ced-ab1b-38db3292afa2	1969-12-31 19:00:27		1	ATTEMPT		RESULT		SimStudent	2-4_plus_1-8	1	1969-12-31 19:00:14	answer_num	1	1	CORRECT	JCommTable6_C1R1	UpdateTable	20					Single-KC		KC7		KC1		KC1		KC7		KC7		answer_num		answer-num		2-4_plus_1-8-answer_num		Single		answer_num			
199	All Data	c1c85a05e4be021b32ca47571302adad	029cb798-cfdc-4bfa-a4f6-ee68d0552ed7	9a7e6ae9-bcb9-4ced-ab1b-38db3292afa2	1969-12-31 19:00:28		1	ATTEMPT		RESULT		SimStudent	2-4_plus_1-8	1	1969-12-31 19:00:14	done	1	1	CORRECT	done	ButtonPressed	-1					Single-KC		KC52		KC1		KC1		KC52		KC52		done		done		2-4_plus_1-8-done		Single		done			
200	All Data	b154b3b5ef7ac08898cd217c9c0a6133	029cb798-cfdc-4bfa-a4f6-ee68d0552ed7	9a7e6ae9-bcb9-4ced-ab1b-38db3292afa2	1969-12-31 19:00:29		1	ATTEMPT		RESULT		SimStudent	2-3_plus_1-8	1	1969-12-31 19:00:28	but_denom1	1	1	CORRECT	JCommTable4_C1R2	UpdateTable	24					Single-KC		KC11		KC1		KC1		KC11		KC11		but_denom1		denom1		2-3_plus_1-8-but_denom1		Single		but_denom1			
201	All Data	7faa6fcab96eb3c0b9a9638ae64f01fa	029cb798-cfdc-4bfa-a4f6-ee68d0552ed7	9a7e6ae9-bcb9-4ced-ab1b-38db3292afa2	1969-12-31 19:00:30		1	ATTEMPT		RESULT		SimStudent	2-3_plus_1-8	1	1969-12-31 19:00:28	convert_num1	1	0	INCORRECT	JCommTable4_C1R1	UpdateTable	12					Single-KC		KC96		KC1		KC1		KC96		KC96		convert_num1		converted-num1		2-3_plus_1-8-convert_num1		Single		convert_num1			
202	All Data	46222ed0d831747293523b29ce2f1a2a	029cb798-cfdc-4bfa-a4f6-ee68d0552ed7	9a7e6ae9-bcb9-4ced-ab1b-38db3292afa2	1969-12-31 19:00:31		1	ATTEMPT		RESULT		SimStudent	2-3_plus_1-8	1	1969-12-31 19:00:28	convert_num1	2	0	INCORRECT	JCommTable4_C1R1	UpdateTable	8					Single-KC		KC96		KC1		KC1		KC96		KC96		convert_num1		converted-num1		2-3_plus_1-8-convert_num1		Single		convert_num1			
203	All Data	5eca014890c6f51453d5d608e73d6d37	029cb798-cfdc-4bfa-a4f6-ee68d0552ed7	9a7e6ae9-bcb9-4ced-ab1b-38db3292afa2	1969-12-31 19:00:32		1	ATTEMPT		RESULT		SimStudent	2-3_plus_1-8	1	1969-12-31 19:00:28	but_denom2	1	1	CORRECT	JCommTable5_C1R2	UpdateTable	24					Single-KC		KC172		KC1		KC1		KC172		KC172		but_denom2		denom2		2-3_plus_1-8-but_denom2		Single		but_denom2			
204	All Data	b88627663bae270559fb68605b673e14	029cb798-cfdc-4bfa-a4f6-ee68d0552ed7	9a7e6ae9-bcb9-4ced-ab1b-38db3292afa2	1969-12-31 19:00:33		1	ATTEMPT		RESULT		SimStudent	2-3_plus_1-8	1	1969-12-31 19:00:28	convert_num1	3	0	INCORRECT	JCommTable4_C1R1	UpdateTable	8					Single-KC		KC96		KC1		KC1		KC96		KC96		convert_num1		converted-num1		2-3_plus_1-8-convert_num1		Single		convert_num1			
205	All Data	775f72a0f8f5abded868ddd429079c20	029cb798-cfdc-4bfa-a4f6-ee68d0552ed7	9a7e6ae9-bcb9-4ced-ab1b-38db3292afa2	1969-12-31 19:00:34		1	ATTEMPT		RESULT		SimStudent	2-3_plus_1-8	1	1969-12-31 19:00:28	convert_num2	1	1	CORRECT	JCommTable5_C1R1	UpdateTable	3					Single-KC		KC108		KC1		KC1		KC108		KC108		convert_num2		convert-num2		2-3_plus_1-8-convert_num2		Single		convert_num2			
206	All Data	507d907d0e86097de1f4d5f618fd285f	029cb798-cfdc-4bfa-a4f6-ee68d0552ed7	9a7e6ae9-bcb9-4ced-ab1b-38db3292afa2	1969-12-31 19:00:35		1	ATTEMPT		RESULT		SimStudent	2-3_plus_1-8	1	1969-12-31 19:00:28	convert_num1	4	0	INCORRECT	JCommTable4_C1R1	UpdateTable	8					Single-KC		KC96		KC1		KC1		KC96		KC96		convert_num1		converted-num1		2-3_plus_1-8-convert_num1		Single		convert_num1			
207	All Data	a7e35f8506b21a443bf1e0ee33a31ac3	029cb798-cfdc-4bfa-a4f6-ee68d0552ed7	9a7e6ae9-bcb9-4ced-ab1b-38db3292afa2	1969-12-31 19:00:36		1	ATTEMPT		RESULT		SimStudent	2-3_plus_1-8	1	1969-12-31 19:00:28	convert_num1	5	0	INCORRECT	JCommTable4_C1R1	UpdateTable	12					Single-KC		KC96		KC1		KC1		KC96		KC96		convert_num1		converted-num1		2-3_plus_1-8-convert_num1		Single		convert_num1			
208	All Data	f59677cc9494036757fe26fc63fb5c19	029cb798-cfdc-4bfa-a4f6-ee68d0552ed7	9a7e6ae9-bcb9-4ced-ab1b-38db3292afa2	1969-12-31 19:00:37		1	HINT_REQUEST		HINT_MSG		SimStudent	2-3_plus_1-8	1	1969-12-31 19:00:28	convert_num1	6	0	HINT	hint_button	ButtonPressed	hint request	Enter: JCommTable4_C1R1, UpdateTable, 16				Single-KC		KC96		KC1		KC1		KC96		KC96		convert_num1		converted-num1		2-3_plus_1-8-convert_num1		Single		convert_num1			
209	All Data	574446febb42079d555fbd3927adb4f5	029cb798-cfdc-4bfa-a4f6-ee68d0552ed7	9a7e6ae9-bcb9-4ced-ab1b-38db3292afa2	1969-12-31 19:00:38		1	ATTEMPT		RESULT		SimStudent	2-3_plus_1-8	1	1969-12-31 19:00:28	convert_num1	7	1	CORRECT	JCommTable4_C1R1	UpdateTable	16					Single-KC		KC96		KC1		KC1		KC96		KC96		convert_num1		converted-num1		2-3_plus_1-8-convert_num1		Single		convert_num1			
210	All Data	fe42f5bea4b41cc4584d8d87c6caf39c	029cb798-cfdc-4bfa-a4f6-ee68d0552ed7	9a7e6ae9-bcb9-4ced-ab1b-38db3292afa2	1969-12-31 19:00:39		1	ATTEMPT		RESULT		SimStudent	2-3_plus_1-8	1	1969-12-31 19:00:28	answer_denom	1	1	CORRECT	JCommTable6_C1R2	UpdateTable	24					Single-KC		KC174		KC1		KC1		KC174		KC174		answer_denom		answer-denom		2-3_plus_1-8-answer_denom		Single		answer_denom			
211	All Data	950241a64007789b26a60ae850cdf3ea	029cb798-cfdc-4bfa-a4f6-ee68d0552ed7	9a7e6ae9-bcb9-4ced-ab1b-38db3292afa2	1969-12-31 19:00:40		1	ATTEMPT		RESULT		SimStudent	2-3_plus_1-8	1	1969-12-31 19:00:28	answer_num	1	1	CORRECT	JCommTable6_C1R1	UpdateTable	19					Single-KC		KC107		KC1		KC1		KC107		KC107		answer_num		answer-num		2-3_plus_1-8-answer_num		Single		answer_num			
212	All Data	d415a67d8dc9a9c6ba50c953c1bfb9a9	029cb798-cfdc-4bfa-a4f6-ee68d0552ed7	9a7e6ae9-bcb9-4ced-ab1b-38db3292afa2	1969-12-31 19:00:41		1	ATTEMPT		RESULT		SimStudent	2-3_plus_1-8	1	1969-12-31 19:00:28	done	1	1	CORRECT	done	ButtonPressed	-1					Single-KC		KC28		KC1		KC1		KC28		KC28		done		done		2-3_plus_1-8-done		Single		done			
213	All Data	85911d14e0bad14a1d8e36ddc2133d86	029cb798-cfdc-4bfa-a4f6-ee68d0552ed7	9a7e6ae9-bcb9-4ced-ab1b-38db3292afa2	1969-12-31 19:00:42		1	ATTEMPT		RESULT		SimStudent	2-5_plus_5-9	1	1969-12-31 19:00:41	but_denom1	1	1	CORRECT	JCommTable4_C1R2	UpdateTable	45					Single-KC		KC170		KC1		KC1		KC170		KC170		but_denom1		denom1		2-5_plus_5-9-but_denom1		Single		but_denom1			
214	All Data	e7037665766de7102a3ec0d68d5775fb	029cb798-cfdc-4bfa-a4f6-ee68d0552ed7	9a7e6ae9-bcb9-4ced-ab1b-38db3292afa2	1969-12-31 19:00:43		1	ATTEMPT		RESULT		SimStudent	2-5_plus_5-9	1	1969-12-31 19:00:41	convert_num1	1	0	INCORRECT	JCommTable4_C1R1	UpdateTable	22					Single-KC		KC41		KC1		KC1		KC41		KC41		convert_num1		converted-num1		2-5_plus_5-9-convert_num1		Single		convert_num1			
215	All Data	2480dad0861cc8d3fbe58e14cc471946	029cb798-cfdc-4bfa-a4f6-ee68d0552ed7	9a7e6ae9-bcb9-4ced-ab1b-38db3292afa2	1969-12-31 19:00:44		1	ATTEMPT		RESULT		SimStudent	2-5_plus_5-9	1	1969-12-31 19:00:41	convert_num1	2	1	CORRECT	JCommTable4_C1R1	UpdateTable	18					Single-KC		KC41		KC1		KC1		KC41		KC41		convert_num1		converted-num1		2-5_plus_5-9-convert_num1		Single		convert_num1			
216	All Data	d3ec4ee6769d5c24d2dc81ac5222b8a0	029cb798-cfdc-4bfa-a4f6-ee68d0552ed7	9a7e6ae9-bcb9-4ced-ab1b-38db3292afa2	1969-12-31 19:00:45		1	ATTEMPT		RESULT		SimStudent	2-5_plus_5-9	1	1969-12-31 19:00:41	lcm_denom2	1	1	INCORRECT	JCommTable5_C1R2	UpdateTable	45					Single-KC		KC16		KC1		KC1		KC16		KC16		lcm_denom2		denom2		2-5_plus_5-9-lcm_denom2		Single		lcm_denom2			
217	All Data	a3dbdd36236e4c7441d0d360fb32bebb	029cb798-cfdc-4bfa-a4f6-ee68d0552ed7	9a7e6ae9-bcb9-4ced-ab1b-38db3292afa2	1969-12-31 19:00:46		1	HINT_REQUEST		HINT_MSG		SimStudent	2-5_plus_5-9	1	1969-12-31 19:00:41	but_denom2	1	0	HINT	hint_button	ButtonPressed	hint request	Enter: JCommTable5_C1R2, UpdateTable, 45				Single-KC		KC169		KC1		KC1		KC169		KC169		but_denom2		denom2		2-5_plus_5-9-but_denom2		Single		but_denom2			
218	All Data	fd9cb953845e37ea0559c655ad59a77a	029cb798-cfdc-4bfa-a4f6-ee68d0552ed7	9a7e6ae9-bcb9-4ced-ab1b-38db3292afa2	1969-12-31 19:00:47		1	ATTEMPT		RESULT		SimStudent	2-5_plus_5-9	1	1969-12-31 19:00:41	but_denom2	2	1	CORRECT	JCommTable5_C1R2	UpdateTable	45					Single-KC		KC169		KC1		KC1		KC169		KC169		but_denom2		denom2		2-5_plus_5-9-but_denom2		Single		but_denom2			
219	All Data	fcea1a1b4cccfd24b358f6ebe31c50d1	029cb798-cfdc-4bfa-a4f6-ee68d0552ed7	9a7e6ae9-bcb9-4ced-ab1b-38db3292afa2	1969-12-31 19:00:48		1	ATTEMPT		RESULT		SimStudent	2-5_plus_5-9	1	1969-12-31 19:00:41	convert_num2	1	1	CORRECT	JCommTable5_C1R1	UpdateTable	25					Single-KC		KC134		KC1		KC1		KC134		KC134		convert_num2		convert-num2		2-5_plus_5-9-convert_num2		Single		convert_num2			
220	All Data	884e22b0fb3085b8e2f981ab3352589d	029cb798-cfdc-4bfa-a4f6-ee68d0552ed7	9a7e6ae9-bcb9-4ced-ab1b-38db3292afa2	1969-12-31 19:00:49		1	ATTEMPT		RESULT		SimStudent	2-5_plus_5-9	1	1969-12-31 19:00:41	answer_denom	1	1	CORRECT	JCommTable6_C1R2	UpdateTable	45					Single-KC		KC93		KC1		KC1		KC93		KC93		answer_denom		answer-denom		2-5_plus_5-9-answer_denom		Single		answer_denom			
221	All Data	18ed4a94b758d44ce198160bd3331a18	029cb798-cfdc-4bfa-a4f6-ee68d0552ed7	9a7e6ae9-bcb9-4ced-ab1b-38db3292afa2	1969-12-31 19:00:50		1	ATTEMPT		RESULT		SimStudent	2-5_plus_5-9	1	1969-12-31 19:00:41	answer_num	1	1	CORRECT	JCommTable6_C1R1	UpdateTable	43					Single-KC		KC179		KC1		KC1		KC179		KC179		answer_num		answer-num		2-5_plus_5-9-answer_num		Single		answer_num			
222	All Data	31d03edd378ab595d91a0eb01d49aeac	029cb798-cfdc-4bfa-a4f6-ee68d0552ed7	9a7e6ae9-bcb9-4ced-ab1b-38db3292afa2	1969-12-31 19:00:51		1	ATTEMPT		RESULT		SimStudent	2-5_plus_5-9	1	1969-12-31 19:00:41	done	1	1	CORRECT	done	ButtonPressed	-1					Single-KC		KC129		KC1		KC1		KC129		KC129		done		done		2-5_plus_5-9-done		Single		done			
223	All Data	a1c201600379ba14223287db6c912a45	029cb798-cfdc-4bfa-a4f6-ee68d0552ed7	9a7e6ae9-bcb9-4ced-ab1b-38db3292afa2	1969-12-31 19:00:52		1	ATTEMPT		RESULT		SimStudent	3-16_plus_1-4	1	1969-12-31 19:00:51	but_denom1	1	1	CORRECT	JCommTable4_C1R2	UpdateTable	64					Single-KC		KC120		KC1		KC1		KC120		KC120		but_denom1		denom1		3-16_plus_1-4-but_denom1		Single		but_denom1			
224	All Data	7e0de9b8c0fe9d93cd46ece0026c7e4e	029cb798-cfdc-4bfa-a4f6-ee68d0552ed7	9a7e6ae9-bcb9-4ced-ab1b-38db3292afa2	1969-12-31 19:00:53		1	ATTEMPT		RESULT		SimStudent	3-16_plus_1-4	1	1969-12-31 19:00:51	convert_num1	1	1	CORRECT	JCommTable4_C1R1	UpdateTable	12					Single-KC		KC87		KC1		KC1		KC87		KC87		convert_num1		converted-num1		3-16_plus_1-4-convert_num1		Single		convert_num1			
225	All Data	fe1c1084f706d6b19cf1652e900b6ffd	029cb798-cfdc-4bfa-a4f6-ee68d0552ed7	9a7e6ae9-bcb9-4ced-ab1b-38db3292afa2	1969-12-31 19:00:54		1	ATTEMPT		RESULT		SimStudent	3-16_plus_1-4	1	1969-12-31 19:00:51	lcm_denom2	1	1	INCORRECT	JCommTable5_C1R2	UpdateTable	64					Single-KC		KC5		KC1		KC1		KC5		KC5		lcm_denom2		denom2		3-16_plus_1-4-lcm_denom2		Single		lcm_denom2			
226	All Data	6e3cc553469f978259018f5c27599621	029cb798-cfdc-4bfa-a4f6-ee68d0552ed7	9a7e6ae9-bcb9-4ced-ab1b-38db3292afa2	1969-12-31 19:00:55		1	HINT_REQUEST		HINT_MSG		SimStudent	3-16_plus_1-4	1	1969-12-31 19:00:51	but_denom2	1	0	HINT	hint_button	ButtonPressed	hint request	Enter: JCommTable5_C1R2, UpdateTable, 64				Single-KC		KC59		KC1		KC1		KC59		KC59		but_denom2		denom2		3-16_plus_1-4-but_denom2		Single		but_denom2			
227	All Data	cd4b44f1414da4815a26617869ff4ae8	029cb798-cfdc-4bfa-a4f6-ee68d0552ed7	9a7e6ae9-bcb9-4ced-ab1b-38db3292afa2	1969-12-31 19:00:56		1	ATTEMPT		RESULT		SimStudent	3-16_plus_1-4	1	1969-12-31 19:00:51	but_denom2	2	1	CORRECT	JCommTable5_C1R2	UpdateTable	64					Single-KC		KC59		KC1		KC1		KC59		KC59		but_denom2		denom2		3-16_plus_1-4-but_denom2		Single		but_denom2			
228	All Data	da6df6428645616802dd4747dc273581	029cb798-cfdc-4bfa-a4f6-ee68d0552ed7	9a7e6ae9-bcb9-4ced-ab1b-38db3292afa2	1969-12-31 19:00:57		1	ATTEMPT		RESULT		SimStudent	3-16_plus_1-4	1	1969-12-31 19:00:51	convert_num2	1	1	CORRECT	JCommTable5_C1R1	UpdateTable	16					Single-KC		KC115		KC1		KC1		KC115		KC115		convert_num2		convert-num2		3-16_plus_1-4-convert_num2		Single		convert_num2			
229	All Data	2f61c95c885b568ee1ac84a9f38d9e28	029cb798-cfdc-4bfa-a4f6-ee68d0552ed7	9a7e6ae9-bcb9-4ced-ab1b-38db3292afa2	1969-12-31 19:00:58		1	ATTEMPT		RESULT		SimStudent	3-16_plus_1-4	1	1969-12-31 19:00:51	answer_denom	1	1	CORRECT	JCommTable6_C1R2	UpdateTable	64					Single-KC		KC64		KC1		KC1		KC64		KC64		answer_denom		answer-denom		3-16_plus_1-4-answer_denom		Single		answer_denom			
230	All Data	e1cc27d94d88d4a7177ba6136bae1f27	029cb798-cfdc-4bfa-a4f6-ee68d0552ed7	9a7e6ae9-bcb9-4ced-ab1b-38db3292afa2	1969-12-31 19:00:59		1	ATTEMPT		RESULT		SimStudent	3-16_plus_1-4	1	1969-12-31 19:00:51	answer_num	1	1	CORRECT	JCommTable6_C1R1	UpdateTable	28					Single-KC		KC35		KC1		KC1		KC35		KC35		answer_num		answer-num		3-16_plus_1-4-answer_num		Single		answer_num			
231	All Data	c20341f7e32e03178d5c0bbaf0426b27	029cb798-cfdc-4bfa-a4f6-ee68d0552ed7	9a7e6ae9-bcb9-4ced-ab1b-38db3292afa2	1969-12-31 19:01:00		1	ATTEMPT		RESULT		SimStudent	3-16_plus_1-4	1	1969-12-31 19:00:51	done	1	1	CORRECT	done	ButtonPressed	-1					Single-KC		KC67		KC1		KC1		KC67		KC67		done		done		3-16_plus_1-4-done		Single		done			
232	All Data	ae4a7cce27ad363134dfeae3df4f712e	029cb798-cfdc-4bfa-a4f6-ee68d0552ed7	9a7e6ae9-bcb9-4ced-ab1b-38db3292afa2	1969-12-31 19:01:01		1	ATTEMPT		RESULT		SimStudent	1-6_plus_2-6	1	1969-12-31 19:01:00	but_denom1	1	1	CORRECT	JCommTable4_C1R2	UpdateTable	36					Single-KC		KC43		KC1		KC1		KC43		KC43		but_denom1		denom1		1-6_plus_2-6-but_denom1		Single		but_denom1			
233	All Data	599696a75dd98ee53f6d5893bea9937c	029cb798-cfdc-4bfa-a4f6-ee68d0552ed7	9a7e6ae9-bcb9-4ced-ab1b-38db3292afa2	1969-12-31 19:01:02		1	ATTEMPT		RESULT		SimStudent	1-6_plus_2-6	1	1969-12-31 19:01:00	but_denom2	1	1	CORRECT	JCommTable5_C1R2	UpdateTable	36					Single-KC		KC19		KC1		KC1		KC19		KC19		but_denom2		denom2		1-6_plus_2-6-but_denom2		Single		but_denom2			
234	All Data	cb9663870468890fb10fd7d3c7ada057	029cb798-cfdc-4bfa-a4f6-ee68d0552ed7	9a7e6ae9-bcb9-4ced-ab1b-38db3292afa2	1969-12-31 19:01:03		1	ATTEMPT		RESULT		SimStudent	1-6_plus_2-6	1	1969-12-31 19:01:00	convert_num1	1	0	INCORRECT	JCommTable4_C1R1	UpdateTable	36					Single-KC		KC123		KC1		KC1		KC123		KC123		convert_num1		converted-num1		1-6_plus_2-6-convert_num1		Single		convert_num1			
235	All Data	745b9cb5442ebd529bab1e0a266f20bd	029cb798-cfdc-4bfa-a4f6-ee68d0552ed7	9a7e6ae9-bcb9-4ced-ab1b-38db3292afa2	1969-12-31 19:01:04		1	ATTEMPT		RESULT		SimStudent	1-6_plus_2-6	1	1969-12-31 19:01:00	convert_num1	2	1	CORRECT	JCommTable4_C1R1	UpdateTable	6					Single-KC		KC123		KC1		KC1		KC123		KC123		convert_num1		converted-num1		1-6_plus_2-6-convert_num1		Single		convert_num1			
236	All Data	6b58a52b0e976e74a5755b7cd7106995	029cb798-cfdc-4bfa-a4f6-ee68d0552ed7	9a7e6ae9-bcb9-4ced-ab1b-38db3292afa2	1969-12-31 19:01:05		1	ATTEMPT		RESULT		SimStudent	1-6_plus_2-6	1	1969-12-31 19:01:00	convert_num2	1	1	CORRECT	JCommTable5_C1R1	UpdateTable	12					Single-KC		KC94		KC1		KC1		KC94		KC94		convert_num2		convert-num2		1-6_plus_2-6-convert_num2		Single		convert_num2			
237	All Data	082b7a88eef11754313d08c8173b283d	029cb798-cfdc-4bfa-a4f6-ee68d0552ed7	9a7e6ae9-bcb9-4ced-ab1b-38db3292afa2	1969-12-31 19:01:06		1	ATTEMPT		RESULT		SimStudent	1-6_plus_2-6	1	1969-12-31 19:01:00	answer_num	1	1	CORRECT	JCommTable6_C1R1	UpdateTable	18					Single-KC		KC47		KC1		KC1		KC47		KC47		answer_num		answer-num		1-6_plus_2-6-answer_num		Single		answer_num			
238	All Data	33206aa5d578a0a4a97882fde21d4152	029cb798-cfdc-4bfa-a4f6-ee68d0552ed7	9a7e6ae9-bcb9-4ced-ab1b-38db3292afa2	1969-12-31 19:01:07		1	ATTEMPT		RESULT		SimStudent	1-6_plus_2-6	1	1969-12-31 19:01:00	answer_denom	1	1	CORRECT	JCommTable6_C1R2	UpdateTable	36					Single-KC		KC99		KC1		KC1		KC99		KC99		answer_denom		answer-denom		1-6_plus_2-6-answer_denom		Single		answer_denom			
239	All Data	c10f9fa67af4da10cadf93116d005598	029cb798-cfdc-4bfa-a4f6-ee68d0552ed7	9a7e6ae9-bcb9-4ced-ab1b-38db3292afa2	1969-12-31 19:01:08		1	ATTEMPT		RESULT		SimStudent	1-6_plus_2-6	1	1969-12-31 19:01:00	done	1	1	CORRECT	done	ButtonPressed	-1					Single-KC		KC153		KC1		KC1		KC153		KC153		done		done		1-6_plus_2-6-done		Single		done			
